============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Si (14)   Ion Mass= 028.0000
Energy  = 6500000.E-03 keV
0007189   1.8437E+04  2.2661E+04  4.0046E+03
0007190   2.2946E+04  1.8069E+04  1.1601E+03
0007191   1.9308E+04  2.1554E+04 -2.4792E+03
0007192   2.2489E+04  2.0087E+04  1.4685E+02
0007193   2.0685E+04  1.9214E+04  4.4931E+03
0007194   1.9806E+04  2.0220E+04 -1.0893E+03
0007195   1.9967E+04  1.9625E+04 -1.8341E+02
0007196   2.1399E+04  1.9064E+04 -7.0486E+02
0007197   2.1361E+04  2.0092E+04 -9.2606E+02
0007198   1.8815E+04  2.1607E+04 -1.1461E+02
0007199   1.6781E+04  2.1432E+04  7.2848E+03
0007200   2.0706E+04  1.8873E+04 -6.7848E+02
0007201   2.2353E+04  1.8084E+04  5.4170E+02
0007202   2.1910E+04  1.8659E+04 -2.7198E+03
0007203   1.9570E+04  2.1983E+04  1.0141E+03
0007204   1.8868E+04  1.9093E+04 -9.2496E+02
0007205   1.4058E+04  1.7154E+04 -3.2803E+03
0007206   1.8696E+04  2.1313E+04  8.2085E+02
0007207   2.0330E+04  2.0553E+04  1.6430E+03
0007208   1.9847E+04  2.0476E+04  1.5857E+03
0007209   1.7684E+04  2.0429E+04  3.1680E+03
0007210   2.0665E+04  2.0040E+04 -9.1117E+02
0007211   1.9685E+04  1.8411E+04  9.3155E+02
0007212   2.0185E+04  2.2715E+04  1.5961E+03
0007213   2.1572E+04  2.0700E+04 -2.0024E+03
0007214   1.9630E+04  2.2638E+04 -2.1266E+03
0007215   2.1163E+04  1.9040E+04  1.4318E+03
0007216   2.1637E+04  2.1409E+04  5.2914E+02
0007217   2.0690E+04  2.0041E+04  7.3497E+02
0007218   2.2321E+04  1.9687E+04  2.2503E+03
0007219   1.4615E+04  1.7224E+04 -5.8345E+03
0007220   2.0335E+04  1.8367E+04  1.8954E+03
0007221   1.8277E+04  2.0149E+04  1.9975E+03
0007222   2.0695E+04  1.8764E+04  4.3369E+01
0007223   2.0711E+04  2.0450E+04 -1.0719E+03
0007224   2.1314E+04  1.9032E+04  3.0641E+03
0007225   2.0418E+04  2.0137E+04 -2.1702E+03
0007226   1.8281E+04  1.9299E+04 -2.7466E+03
0007227   2.2260E+04  1.9679E+04  3.9065E+02
0007228   1.8183E+04  1.8746E+04 -7.8000E+02
0007229   1.8934E+04  2.1991E+04 -1.3724E+03
0007230   2.1072E+04  1.9830E+04 -4.6029E+03
0007231   2.2303E+04  1.7506E+04 -1.2931E+03
0007232   1.7306E+04  2.2976E+04 -2.1281E+02
0007233   1.9568E+04  1.8950E+04  3.1761E+03
0007234   1.6093E+04  2.1756E+04 -2.0557E+03
0007235   2.0420E+04  2.0250E+04  5.6098E+02
0007236   2.1656E+04  1.4942E+04 -4.3572E+03
0007237   2.1133E+04  2.0172E+04  2.7120E+03
0007238   2.0469E+04  1.8242E+04  1.1581E+03
0007239   2.1707E+04  1.9426E+04 -1.8606E+03
0007240   2.2687E+04  1.5803E+04  2.8281E+03
0007241   2.2697E+04  1.6754E+04  4.5946E+03
0007242   1.8399E+04  1.8283E+04 -2.2945E+03
0007243   2.0276E+04  1.8634E+04  1.5787E+03
0007244   2.0003E+04  1.9701E+04  1.7283E+03
0007245   2.1422E+04  2.1118E+04 -3.1950E+01
0007246   2.3230E+04  1.7353E+04  4.2690E+03
0007247   2.0041E+04  2.0156E+04  1.4850E+03
0007248   2.0188E+04  2.0803E+04 -1.2631E+03
0007249   1.9397E+04  1.8373E+04 -8.6379E+02
0007250   1.8472E+04  1.9801E+04 -2.7635E+03
0007251   1.9761E+04  1.8300E+04  2.7948E+02
0007252   2.1430E+04  1.9323E+04 -2.3013E+03
0007253   1.7197E+04  2.1067E+04  2.7877E+03
0007254   1.9819E+04  1.9655E+04  9.6236E+02
0007255   2.2875E+04  1.7884E+04 -1.2081E+02
0007256   1.8737E+04  1.8475E+04  1.4135E+03
0007257   2.2093E+04  2.0209E+04 -1.0405E+03
0007258   1.9120E+04  1.8489E+04  1.6538E+03
0007259   1.6283E+04  2.2341E+04 -1.1320E+02
0007260   2.2872E+04  1.6339E+04 -1.3321E+03
0007261   2.1171E+04  2.1116E+04  3.5482E+02
0007262   2.1002E+04  2.1290E+04  2.3534E+03
0007263   2.2595E+04  2.1194E+04  2.1738E+03
0007264   1.9406E+04  2.2018E+04  1.7919E+03
0007265   1.9862E+04  1.9708E+04  1.2937E+03
0007266   2.1218E+04  2.0834E+04  2.0098E+03
0007267   1.8120E+04  2.1496E+04 -9.8713E+02
0007268   1.9942E+04  1.9059E+04 -8.0686E+00
0007269   2.0449E+04  2.1190E+04  2.3029E+03
0007270   2.4775E+04  1.7037E+04 -8.7678E+02
0007271   2.0074E+04  2.1557E+04 -7.3904E+02
0007272   2.0385E+04  1.8868E+04  2.1535E+03
0007273   2.1276E+04  2.0588E+04 -1.2346E+03
0007274   1.8605E+04  2.0825E+04  2.4000E+03
0007275   2.0353E+04  1.8607E+04  5.5254E+02
0007276   2.3879E+04  1.5834E+04 -1.0885E+03
0007277   1.8766E+04  2.1607E+04  2.3054E+03
0007278   2.1671E+04  2.0235E+04 -2.1155E+03
0007279   2.0497E+04  2.0938E+04 -2.2303E+03
0007280   1.9108E+04  2.0081E+04 -5.4445E+02
0007281   2.0920E+04  2.0249E+04  2.8638E+02
0007282   2.0016E+04  2.0248E+04  7.8051E+02
0007283   2.0254E+04  1.8032E+04  4.3616E+02
0007284   1.5462E+04  2.2435E+04 -1.1308E+03
0007285   2.1491E+04  1.7871E+04  1.1122E+03
0007286   1.9597E+04  2.1453E+04  9.7543E+01
0007287   2.2130E+04  1.8114E+04 -2.3168E+03
0007288   2.0450E+04  1.9860E+04 -1.5141E+03
0007289   1.9449E+04  1.1390E+04 -7.7964E+02
0007290   1.9195E+04  2.2624E+04 -1.4381E+03
0007291   1.8805E+04  2.0684E+04  1.4295E+03
0007292   1.8262E+04  1.7371E+04 -3.4069E+03
0007293   2.1936E+04  1.5478E+04  2.8467E+03
0007294   2.2508E+04  1.8505E+04  2.6216E+02
0007295   1.7603E+04  1.7455E+04 -8.1991E+02
0007296   1.9585E+04  2.1939E+04  2.9923E+03
0007297   1.6940E+04  1.6668E+04  9.7967E+02
0007298   2.1063E+04  2.0832E+04  1.9895E+03
0007299   2.1902E+04  2.0963E+04  2.4122E+02
0007300   2.0094E+04  2.0743E+04 -4.0988E+03
0007301   1.7609E+04  2.1875E+04 -6.6960E+02
0007302   1.8665E+04  2.1984E+04  1.3640E+03
0007303   2.1202E+04  2.0931E+04 -2.0517E+03
0007304   2.3110E+04  1.9184E+04 -3.0988E+03
0007305   2.1985E+04  1.9140E+04  5.3244E+03
0007306   1.9111E+04  2.0950E+04 -1.8161E+03
0007307   2.0188E+04  2.0453E+04 -9.1973E+02
0007308   2.0736E+04  1.8094E+04  2.0017E+03
0007309   2.1891E+04  1.7477E+04  3.6880E+02
0007310   1.8979E+04  2.2630E+04  1.6772E+03
0007311   1.8614E+04  1.8443E+04 -4.2360E+02
0007312   2.2896E+04  1.5299E+04  1.3807E+03
0007313   2.0608E+04  1.9568E+04 -8.6537E+02
0007314   1.9648E+04  2.1430E+04 -1.9927E+03
0007315   2.0442E+04  1.9492E+04 -3.5561E+02
0007316   2.1164E+04  2.0942E+04 -2.7688E+03
0007317   2.1144E+04  1.6807E+04 -3.6762E+03
0007318   2.0597E+04  2.0663E+04  2.8223E+03
0007319   2.0034E+04  1.9953E+04  3.7934E+02
0007320   1.9019E+04  2.1186E+04 -2.2069E+03
0007321   1.7523E+04  1.9856E+04 -2.7346E+03
0007322   2.0398E+04  2.0660E+04 -2.5199E+03
0007323   1.9872E+04  2.1834E+04 -7.8835E+02
0007324   1.9985E+04  2.2570E+04 -8.1261E+02
0007325   1.8812E+04  1.8482E+04  3.6425E+03
0007326   1.7081E+04  2.1278E+04 -9.3014E+02
0007327   1.6621E+04  2.1428E+04 -3.4314E+03
0007328   1.7230E+04  2.0585E+04  2.3413E+02
0007329   2.0591E+04  2.1362E+04  1.1701E+03
0007330   1.7208E+04  2.0047E+04  3.8471E+03
0007331   1.9988E+04  2.0509E+04 -3.3751E+03
0007332   2.1377E+04  1.9906E+04 -1.5084E+03
0007333   1.9758E+04  2.0807E+04 -4.1838E+03
0007334   1.7381E+04  2.1433E+04  2.1173E+03
0007335   2.0909E+04  2.0982E+04  5.4031E+02
0007336   2.0802E+04  1.8792E+04 -2.2840E+03
0007337   1.8999E+04  2.1054E+04  1.3184E+03
0007338   1.8897E+04  2.1641E+04  1.9418E+01
0007339   1.9741E+04  2.0374E+04 -1.7899E+03
0007340   1.9066E+04  2.2846E+04  7.2978E+02
0007341   2.1937E+04  1.9424E+04  4.1825E+03
0007342   1.8742E+04  2.0590E+04  3.2265E+03
0007343   2.0897E+04  1.9077E+04  1.0125E+03
0007344   2.1356E+04  1.4435E+04 -1.4979E+03
0007345   2.0949E+04  1.8631E+04 -3.7268E+03
0007346   2.0308E+04  2.0398E+04 -1.0054E+03
0007347   2.1395E+04  2.0318E+04  1.1812E+03
0007348   2.2534E+04  1.6368E+04  2.0750E+03
0007349   1.8195E+04  2.0517E+04 -2.9443E+02
0007350   1.9409E+04  1.9943E+04  8.8712E+02
0007351   2.1703E+04  1.9483E+04  1.1189E+03
0007352   2.0868E+04  1.9838E+04  1.0233E+03
0007353   2.0250E+04  1.9633E+04 -3.2427E+02
0007354   1.9890E+04  2.2077E+04 -2.4628E+03
0007355   1.9070E+04  2.0004E+04  2.5855E+03
0007356   2.1195E+04  1.8286E+04  2.1249E+03
0007357   1.8219E+04  2.0793E+04  7.3810E+02
0007358   1.9016E+04  2.3278E+04 -2.7800E+01
0007359   1.8697E+04  2.2080E+04 -1.7030E+03
0007360   1.9154E+04  2.0328E+04 -1.7521E+03
0007361   2.0987E+04  1.7263E+04 -1.8915E+03
0007362   2.1026E+04  1.9215E+04  5.0133E+02
0007363   1.7853E+04  2.2383E+04  1.1609E+03
0007364   2.1071E+04  1.8755E+04  3.2353E+01
0007365   1.9789E+04  1.9284E+04  4.8856E+03
0007366   2.0642E+04  1.9715E+04 -8.5678E+02
0007367   1.8485E+04  1.9596E+04  7.5387E+02
0007368   1.9624E+04  1.9411E+04 -5.7361E+03
0007369   2.2265E+04  1.9682E+04 -8.9667E+02
0007370   1.9242E+04  1.9040E+04 -5.2511E+03
0007371   1.7290E+04  2.0017E+04  3.0527E+03
0007372   1.8981E+04  2.0393E+04  8.7679E+02
0007373   1.9233E+04  2.0375E+04 -1.4792E+02
0007374   2.0133E+04  2.1978E+04  6.9406E+02
0007375   1.7737E+04  1.9290E+04  1.4600E+03
0007376   1.7166E+04  2.0439E+04  3.2163E+02
0007377   1.6523E+04  1.8225E+04  4.5182E+03
0007378   1.9832E+04  1.8041E+04 -5.6263E+02
0007379   2.1679E+04  2.0081E+04 -2.4969E+03
0007380   1.9044E+04  2.1250E+04  5.5228E+02
0007381   1.9897E+04  1.8655E+04 -4.2439E+02
0007382   2.2518E+04  1.9543E+04 -1.6295E+03
0007383   1.9586E+04  2.0269E+04 -2.0885E+03
0007384   1.9945E+04  1.8474E+04  1.2370E+03
0007385   2.0140E+04  2.0380E+04  3.5736E+03
0007386   1.9342E+04  1.9074E+04  1.4274E+03
0007387   1.7628E+04  1.9013E+04  1.1387E+03
0007388   2.0809E+04  2.1434E+04 -5.8018E+01
0007389   2.1184E+04  1.4808E+04  2.3136E+03
0007390   1.8299E+04  2.1767E+04 -1.9022E+03
0007391   1.8352E+04  2.0972E+04 -1.1354E+03
0007392   1.8712E+04  2.0704E+04 -2.8755E+03
0007393   2.0754E+04  2.0790E+04  1.2174E+03
0007394   2.2262E+04  2.0847E+04 -2.2222E+03
0007395   1.5649E+04  2.0546E+04  2.1558E+03
0007396   1.7300E+04  2.1644E+04  5.1069E+02
0007397   2.1451E+04  1.9541E+04 -2.3777E+03
0007398   1.7655E+04  2.0213E+04  8.2851E+02
0007399   2.0896E+04  1.9033E+04 -2.7484E+03
0007400   1.8399E+04  1.9961E+04  1.5410E+03
0007401   1.9240E+04  1.8087E+04 -1.0322E+03
0007402   2.1550E+04  1.9022E+04 -4.2518E+02
0007403   2.0356E+04  2.2142E+04 -1.1284E+03
0007404   2.3387E+04  1.8079E+04 -6.2264E+02
0007405   1.9325E+04  1.8686E+04  5.7727E+02
0007406   1.9206E+04  1.9325E+04 -1.3209E+03
0007407   2.1893E+04  1.8588E+04 -5.5940E+02
0007408   1.8264E+04  2.1143E+04  3.6181E+03
0007409   1.9983E+04  2.0579E+04 -2.1030E+03
0007410   2.0737E+04  1.6071E+04 -1.9881E+03
0007411   1.8516E+04  2.0534E+04  1.7443E+02
0007412   2.0507E+04  1.9419E+04 -6.8544E+02
0007413   1.9460E+04  2.1742E+04 -2.0869E+03
0007414   1.8168E+04  2.1730E+04  1.6701E+02
0007415   2.1814E+04  1.8112E+04  5.0886E+02
0007416   2.1629E+04  1.9250E+04  4.0121E+03
0007417   1.6065E+04  2.1355E+04 -4.2274E+02
0007418   2.2698E+04  1.9921E+04 -8.3370E+02
0007419   1.8758E+04  2.2555E+04  2.7037E+03
0007420   2.1973E+04  2.0064E+04  1.6719E+02
0007421   1.9742E+04  2.0988E+04 -4.6703E+02
0007422   1.9207E+04  2.0532E+04  2.6294E+02
0007423   2.1347E+04  2.0207E+04 -1.5108E+03
0007424   1.9212E+04  1.8263E+04 -1.1353E+03
0007425   2.1424E+04  1.9462E+04 -1.4902E+03
0007426   2.1228E+04  1.8915E+04 -2.1721E+02
0007427   2.0279E+04  1.9884E+04 -2.3656E+03
0007428   2.1675E+04  1.6711E+04  9.5633E+02
0007429   2.1145E+04  1.9406E+04 -1.4286E+03
0007430   1.8643E+04  2.1036E+04  4.3685E+02
0007431   2.2216E+04  1.6795E+04 -3.9913E+02
0007432   1.9179E+04  1.7977E+04  3.3209E+03
0007433   2.2175E+04  2.0966E+04  2.3089E+02
0007434   2.0290E+04  2.1392E+04  6.5510E+02
0007435   2.1685E+04  1.8277E+04  1.0978E+03
0007436   1.8813E+04  2.0509E+04  2.4669E+03
0007437   1.6981E+04  1.5986E+04 -1.6004E+02
0007438   1.9237E+04  2.2304E+04  1.4166E+03
0007439   1.8765E+04  2.0479E+04  3.0062E+03
0007440   2.0196E+04  2.2615E+04  2.5381E+03
0007441   2.1451E+04  2.0811E+04  1.3007E+03
0007442   2.1698E+04  2.1404E+04 -5.5289E+02
0007443   1.8043E+04  1.9876E+04  1.5832E+03
0007444   1.9257E+04  2.1653E+04  1.8794E+03
0007445   1.9392E+04  1.6731E+04 -2.9588E+03
0007446   1.9379E+04  1.9748E+04 -2.5574E+03
0007447   2.2291E+04  1.8376E+04 -1.0366E+02
0007448   1.8684E+04  2.0953E+04 -7.0986E+02
0007449   2.1910E+04  1.6894E+04  1.5138E+02
0007450   2.0698E+04  2.1449E+04  1.9580E+03
0007451   2.0704E+04  2.0430E+04  1.8300E+03
0007452   1.9883E+04  2.1262E+04  1.5086E+03
0007453   2.0907E+04  1.7537E+04  2.1696E+03
0007454   1.7206E+04  2.1654E+04  1.6807E+03
0007455   2.1187E+04  2.1688E+04  1.8603E+03
0007456   2.0492E+04  2.1688E+04  2.4187E+02
0007457   1.8158E+04  2.0652E+04 -3.8881E+03
0007458   2.0750E+04  1.7595E+04  4.8889E+03
0007459   1.9977E+04  1.6065E+04  2.3560E+03
0007460   1.6400E+04  2.4026E+04 -2.7644E+03
0007461   1.5998E+04  1.5416E+04  4.8962E+03
0007462   2.2379E+04  1.9244E+04  1.1249E+03
0007463   2.2237E+04  1.9112E+04 -8.9609E+02
0007464   1.8422E+04  2.2594E+04  4.8684E+03
0007465   2.0895E+04  2.0344E+04 -4.7330E+03
0007466   2.0687E+04  1.7860E+04  4.4065E+03
0007467   1.9954E+04  1.8048E+04 -2.6376E+03
0007468   2.1223E+04  1.6596E+04 -2.1802E+03
0007469   2.2119E+04  1.4606E+04  1.0774E+03
0007470   1.9792E+04  1.9951E+04  4.5288E+03
0007471   2.0846E+04  2.1575E+04  1.5375E+03
0007472   2.0724E+04  1.6361E+04  1.2237E+03
0007473   2.1632E+04  2.0808E+04 -4.0102E+03
0007474   1.5617E+04  2.1084E+04 -3.1288E+03
0007475   1.7777E+04  1.9596E+04  2.6834E+03
0007476   2.0093E+04  2.0074E+04 -2.2970E+03
0007477   2.1182E+04  1.9998E+04  1.8969E+03
0007478   2.0641E+04  2.2119E+04  2.0411E+03
0007479   1.7597E+04  2.4344E+04  1.1807E+03
0007480   1.9979E+04  2.1340E+04  2.3264E+03
0007481   1.7977E+04  1.9607E+04 -2.9233E+03
0007482   1.7389E+04  2.1404E+04 -5.1007E+03
0007483   2.2895E+04  1.6068E+04 -1.2513E+03
0007484   2.0542E+04  1.9072E+04  9.4977E+02
0007485   2.3248E+04  1.4843E+04 -2.4888E+03
0007486   2.0194E+04  2.0034E+04  4.2269E+03
0007487   2.1892E+04  1.6675E+04  7.1882E+02
0007488   1.9923E+04  1.6422E+04 -2.1757E+03
0007489   1.8361E+04  2.0551E+04 -8.7536E+01
0007490   2.0184E+04  1.8790E+04  7.6513E+00
0007491   2.3014E+04  2.0561E+04  1.7036E+03
0007492   1.3245E+04  1.9640E+04  3.0343E+03
0007493   1.8858E+04  1.8005E+04 -3.2774E+03
0007494   2.0711E+04  2.0313E+04  2.8022E+03
0007495   1.8266E+04  2.1030E+04 -1.5956E+03
0007496   1.8766E+04  2.1656E+04  4.8776E+02
0007497   2.0672E+04  2.0649E+04 -1.5427E+03
0007498   2.0466E+04  1.7202E+04 -1.4747E+03
0007499   1.6368E+04  2.3854E+04 -1.9748E+02
0007500   2.1292E+04  2.0529E+04  5.1295E+02
0007501   2.0617E+04  2.0049E+04  7.1145E+02
0007502   2.1694E+04  1.9724E+04 -9.4363E+02
0007503   2.0412E+04  1.9710E+04  1.3448E+03
0007504   2.0876E+04  1.9852E+04  3.7023E+03
0007505   1.8302E+04  2.0605E+04  5.2785E+03
0007506   2.1810E+04  1.4320E+04 -6.9620E+02
0007507   1.9510E+04  2.2532E+04  2.2482E+02
0007508   1.8423E+04  2.2247E+04 -1.6388E+03
0007509   1.9839E+04  2.1828E+04  3.4782E+03
0007510   2.0006E+04  2.2268E+04 -2.0199E+02
0007511   1.9192E+04  2.0969E+04 -4.6539E+02
0007512   1.8102E+04  2.2172E+04 -1.2177E+03
0007513   2.0593E+04  2.1992E+04  7.3446E+02
0007514   1.8135E+04  2.2552E+04 -2.0374E+03
0007515   1.9331E+04  1.9797E+04  3.6769E+03
0007516   1.7149E+04  2.2499E+04  2.4690E+03
0007517   2.3036E+04  1.9073E+04  1.9027E+03
0007518   2.1919E+04  1.9902E+04  1.6062E+03
0007519   2.1069E+04  2.0322E+04  4.2725E+02
0007520   2.0048E+04  2.2579E+04 -3.5460E+03
0007521   2.1703E+04  2.1263E+04 -2.0620E+03
0007522   2.0085E+04  2.1591E+04  2.2849E+03
0007523   2.0721E+04  1.9485E+04  2.6941E+03
0007524   2.1666E+04  2.0022E+04  1.3447E+03
0007525   2.2050E+04  1.7847E+04 -1.0687E+03
0007526   2.0997E+04  2.0737E+04  7.8900E+02
0007527   1.8493E+04  1.8435E+04 -3.9506E+03
0007528   1.0927E+04  1.9686E+04 -1.6680E+03
0007529   2.1589E+04  2.0043E+04  1.1689E+03
0007530   2.1233E+04  1.9085E+04 -1.5337E+03
0007531   2.2247E+04  1.8533E+04  2.5864E+02
0007532   2.1958E+04  2.0035E+04 -4.8061E+03
0007533   1.9957E+04  1.9408E+04 -4.2725E+03
0007534   1.7982E+04  1.8706E+04 -3.4240E+03
0007535   1.7578E+04  1.9865E+04 -3.7796E+02
0007536   2.0519E+04  2.1926E+04 -1.4418E+03
0007537   2.1132E+04  2.0315E+04 -1.8290E+02
0007538   1.7242E+04  1.8670E+04  1.1818E+03
0007539   1.8391E+04  2.1063E+04  1.1928E+03
0007540   2.0044E+04  2.1651E+04 -3.1011E+03
0007541   2.2737E+04  1.8153E+04 -1.5526E+02
0007542   2.2437E+04  1.6644E+04 -1.1247E+03
0007543   1.8679E+04  2.0604E+04 -9.7295E+01
0007544   1.9309E+04  2.1287E+04 -4.0620E+03
0007545   2.1414E+04  2.0920E+04 -2.5279E+03
0007546   2.1624E+04  2.0043E+04 -2.2618E+03
0007547   2.2711E+04  1.8682E+04 -1.9837E+03
0007548   2.2256E+04  1.5355E+04  1.1467E+03
0007549   2.0496E+04  2.0020E+04 -2.8518E+03
0007550   1.9111E+04  1.8520E+04  1.9048E+03
0007551   2.1495E+04  1.9686E+04  1.6639E+03
0007552   2.0026E+04  1.7839E+04  3.7767E+03
0007553   2.1151E+04  1.8573E+04 -2.2265E+03
0007554   1.8623E+04  2.1864E+04 -1.8493E+02
0007555   1.8393E+04  2.0338E+04  3.2264E+03
0007556   1.7994E+04  1.8343E+04 -5.2292E+02
0007557   1.9148E+04  1.6643E+04  1.8698E+03
0007558   2.1738E+04  1.8538E+04  6.9240E+02
0007559   2.2070E+04  2.0055E+04  3.1097E+03
0007560   1.9151E+04  2.0175E+04  2.0702E+03
0007561   1.6902E+04  1.2074E+04  2.9878E+03
0007562   2.0195E+04  2.0474E+04 -1.3138E+03
0007563   2.2760E+04  1.7222E+04 -4.3952E+03
0007564   2.1040E+04  1.9586E+04  3.4325E+03
0007565   1.8762E+04  2.1095E+04  2.2792E+03
0007566   1.0089E+04  2.2422E+04 -3.2882E+03
0007567   1.6402E+04  2.1893E+04  1.7946E+03
0007568   2.0147E+04  1.9438E+04 -3.2242E+03
0007569   1.9251E+04  1.3142E+04  8.2996E+03
0007570   1.9268E+04  2.2013E+04 -7.1105E+01
0007571   1.4793E+04  1.6953E+04 -3.2211E+03
0007572   2.0522E+04  1.8635E+04 -2.2460E+03
0007573   1.7206E+04  2.0202E+04  9.5633E+02
0007574   2.0146E+04  2.1105E+04 -1.9224E+03
0007575   2.0944E+04  2.0740E+04  2.5392E+03
0007576   2.1055E+04  1.7679E+04 -3.2644E+02
0007577   1.9401E+04  1.7234E+04  1.4520E+03
0007578   1.7269E+04  2.2390E+04  2.7508E+02
0007579   1.8803E+04  1.2187E+04  2.7257E+03
0007580   6.2971E+03  1.6131E+04  5.5022E+03
0007581   2.0512E+04  2.0458E+04  9.9781E+00
0007582   1.8339E+04  2.3142E+04  3.5789E+02
0007583   1.9897E+04  2.1822E+04  2.6096E+03
0007584   2.0864E+04  1.7689E+04 -1.5447E+03
0007585   1.9322E+04  2.0566E+04  2.0860E+02
0007586   1.7212E+04  2.0049E+04 -1.8437E+03
0007587   1.6232E+04  2.1913E+04 -6.5616E+02
0007588   2.2556E+04  1.8146E+04  2.4768E+03
0007589   2.0666E+04  2.1027E+04  1.4421E+03
0007590   1.8015E+04  2.1260E+04  8.1162E+01
0007591   1.9925E+04  2.2086E+04 -2.4064E+03
0007592   1.6786E+04  1.8834E+04  7.7589E+03
0007593   2.0453E+04  1.7892E+04  4.6173E+02
0007594   2.0922E+04  1.9408E+04  7.4294E+02
0007595   2.1201E+04  2.0173E+04 -2.1476E+03
0007596   1.9343E+04  2.2995E+04 -8.2350E+02
0007597   1.8487E+04  2.2040E+04 -3.9148E+02
0007598   2.0589E+04  1.7210E+04  2.3373E+03
0007599   2.2830E+04  1.7892E+04  8.9430E+02
0007600   2.2840E+04  1.9294E+04  6.4841E+02
0007601   1.8778E+04  1.8416E+04  8.0422E+02
0007602   2.1485E+04  2.0532E+04  1.2895E+03
0007603   1.9155E+04  2.1016E+04 -1.6481E+02
0007604   1.8662E+04  1.7324E+04  2.4881E+03
0007605   2.0566E+04  1.7989E+04 -4.0186E+03
0007606   1.8634E+04  2.2347E+04 -5.7657E+02
0007607   2.2464E+04  1.8455E+04 -1.7696E+03
0007608   1.8992E+04  2.2508E+04  1.1083E+03
0007609   2.0918E+04  1.6982E+04  2.2115E+03
0007610   1.8008E+04  1.9666E+04 -3.3799E+03
0007611   2.1959E+04  2.0078E+04 -1.6467E+03
0007612   1.5814E+04  1.3965E+04 -2.5661E+02
0007613   2.1797E+04  1.6446E+04 -1.7784E+03
0007614   1.7322E+04  1.0486E+04  6.6042E+03
0007615   2.0427E+04  2.0943E+04 -3.7211E+01
0007616   1.2490E+04  1.1833E+04 -1.4489E+02
0007617   2.2760E+04  1.9384E+04 -2.6852E+03
0007618   2.0169E+04  1.7040E+04  4.6175E+02
0007619   1.9259E+04  1.7958E+04  5.4148E+03
0007620   1.9197E+04  2.2092E+04  2.8990E+02
0007621   1.5929E+04  2.2018E+04 -7.4179E+02
0007622   2.0207E+04  1.9877E+04  3.4764E+03
0007623   2.1489E+04  2.0102E+04 -1.1211E+01
0007624   1.9068E+04  2.0472E+04 -3.0239E+03
0007625   1.7946E+04  2.1628E+04  2.0378E+02
0007626   2.1029E+04  1.9068E+04  8.9525E+02
0007627   2.0309E+04  2.0008E+04 -2.9564E+03
0007628   1.9694E+04  2.1853E+04 -3.2126E+03
0007629   1.8472E+04  2.1132E+04  4.9885E+03
0007630   2.2305E+04  1.9749E+04 -7.1177E+02
0007631   1.8195E+04  2.2746E+04 -5.3403E+03
0007632   2.0765E+04  1.9874E+04  1.8878E+03
0007633   2.0884E+04  2.1573E+04 -1.9540E+03
0007634   1.9809E+04  2.0757E+04  3.2917E+03
0007635   1.9920E+04  1.9445E+04  7.4943E+02
0007636   2.1974E+04  1.9125E+04 -1.8775E+03
0007637   2.2840E+04  1.7021E+04  1.9247E+02
0007638   2.1047E+04  2.0862E+04 -1.4300E+03
0007639   2.2840E+04  1.9516E+04  6.6945E+01
0007640   1.9251E+04  2.1035E+04  4.8123E+02
0007641   1.9098E+04  2.2133E+04 -2.2583E+03
0007642   1.0780E+04  1.9402E+04 -8.0889E+03
0007643   2.1988E+04  1.8521E+04  3.1565E+03
0007644   1.8996E+04  2.1593E+04  9.6005E+02
0007645   2.0588E+04  2.1944E+04  4.9891E+01
0007646   2.0733E+04  1.5647E+04 -5.0203E+02
0007647   1.9398E+04  2.3629E+04 -2.0228E+03
0007648   1.9979E+04  2.0111E+04  2.9641E+03
0007649   1.9487E+04  1.7862E+04 -1.0780E+02
0007650   2.2214E+04  1.8760E+04 -1.3094E+03
0007651   2.1582E+04  1.6825E+04 -1.1520E+03
0007652   2.1211E+04  2.1431E+04 -3.9719E+02
0007653   1.9130E+04  2.1572E+04  6.3505E+02
0007654   1.6154E+04  2.3508E+04  2.7688E+02
0007655   2.1796E+04  1.9463E+04  2.6329E+03
0007656   1.8135E+04  1.7445E+04  1.2866E+03
0007657   2.1695E+04  2.1311E+04 -1.2265E+03
0007658   1.4461E+04  2.0705E+04  2.3335E+03
0007659   2.0238E+04  2.0076E+04  1.4547E+03
0007660   1.9954E+04  1.9105E+04  4.1615E+03
0007661   1.9570E+04  2.0620E+04 -1.3320E+03
0007662   1.8037E+04  1.9482E+04  1.3130E+01
0007663   1.9508E+04  2.0987E+04 -1.4538E+02
0007664   1.8579E+04  2.0381E+04  4.2810E+03
0007665   2.1467E+04  1.6159E+04  1.5146E+03
0007666   2.1005E+04  1.8258E+04 -9.1581E+02
0007667   1.7969E+04  2.1008E+04  2.2664E+03
0007668   2.1620E+04  1.8086E+04 -1.6230E+03
0007669   2.1189E+04  1.4994E+04 -9.2231E+02
0007670   2.0136E+04  1.9100E+04  2.8161E+02
0007671   2.1785E+04  1.9900E+04  3.9076E+02
0007672   2.0875E+04  2.0597E+04 -1.4814E+03
0007673   1.9832E+04  1.9969E+04  3.7324E+03
0007674   2.0326E+04  2.0386E+04  3.8159E+03
0007675   2.0172E+04  1.9744E+04  1.4088E+03
0007676   2.2277E+04  1.9366E+04 -1.0169E+03
