============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Si (14)   Ion Mass= 028.0000
Energy  = 6500000.E-03 keV
0008601   2.1424E+04  1.7540E+04  9.1341E+02
0008602   2.3266E+04  1.7265E+04 -2.4512E+03
0008603   1.7117E+04  1.8255E+04 -4.6423E+03
0008604   2.0475E+04  1.8734E+04  1.4083E+02
0008605   2.0791E+04  2.0425E+04  3.3485E+02
0008606   1.7403E+04  2.3896E+04 -7.3429E+02
0008607   2.1666E+04  1.7754E+04 -5.1431E+03
0008608   1.9214E+04  2.1857E+04 -1.4191E+02
0008609   2.0015E+04  2.1913E+04 -9.2874E+02
0008610   2.1214E+04  2.1295E+04  9.3068E+02
0008611   1.9335E+04  2.1227E+04  2.1000E+03
0008612   2.2249E+04  1.7455E+04  1.5351E+03
0008613   2.2412E+04  1.8431E+04  1.1250E+02
0008614   1.6199E+04  1.7455E+04 -1.5662E+02
0008615   2.0007E+04  2.1066E+04 -8.8478E+02
0008616   2.0252E+04  2.0335E+04  1.3436E+03
0008617   2.1617E+04  1.8978E+04 -3.6143E+02
0008618   1.9391E+04  2.3339E+04  2.6711E+03
0008619   1.9996E+04  1.9680E+04  1.0802E+03
0008620   1.9091E+04  2.0302E+04  3.2282E+02
0008621   2.1238E+04  2.1241E+04 -4.5984E+02
0008622   1.6744E+04  1.9644E+04  9.9032E+02
0008623   1.7200E+04  2.1037E+04  2.8524E+03
0008624   1.9529E+04  2.1644E+04 -1.7380E+03
0008625   1.9954E+04  2.1448E+04  1.8703E+03
0008626   1.9606E+04  1.9381E+04  4.0338E+02
0008627   1.8347E+04  2.0074E+04 -1.0967E+03
0008628   1.7569E+04  2.2133E+04 -2.7185E+03
0008629   1.7664E+04  2.2620E+04 -3.6849E+03
0008630   1.8919E+04  2.1303E+04 -4.5123E+02
0008631   2.0920E+04  1.9884E+04 -1.6972E+03
0008632   1.9255E+04  1.8607E+04 -2.5750E+03
0008633   1.8883E+04  2.3601E+04  2.5175E+03
0008634   2.1553E+04  1.6261E+04 -6.3634E+02
0008635   1.8991E+04  1.9697E+04  1.3898E+03
0008636   2.1384E+04  1.9978E+04  1.0179E+03
0008637   2.0752E+04  1.9454E+04  3.5745E+03
0008638   1.7402E+04  2.1571E+04 -1.4342E+03
0008639   1.8369E+04  1.9514E+04  1.8240E+03
0008640   1.8707E+04  1.9983E+04 -2.9868E+03
0008641   1.8304E+04  2.1365E+04 -5.9997E+02
0008642   2.0579E+04  2.0854E+04  1.3362E+03
0008643   1.7997E+04  2.2407E+04 -1.4324E+03
0008644   2.1156E+04  1.8957E+04 -1.7969E+03
0008645   1.9638E+04  2.1257E+04 -1.1911E+03
0008646   1.7826E+04  2.2828E+04  1.0862E+03
0008647   2.1203E+04  1.9711E+04  1.0373E+03
0008648   2.1624E+04  1.9840E+04 -8.1693E+02
0008649   1.6802E+04  2.4217E+04  2.1306E+03
0008650   1.8937E+04  2.2168E+04 -1.1947E+03
0008651   1.9906E+04  2.0269E+04  8.8389E+02
0008652   1.6079E+04  2.0919E+04  3.8247E+03
0008653   1.7967E+04  2.0111E+04 -4.0986E+02
0008654   2.0717E+04  2.1434E+04 -2.1359E+03
0008655   1.9439E+04  1.9632E+04  1.8648E+03
0008656   2.1182E+04  2.0214E+04 -2.1589E+03
0008657   2.0704E+04  1.9389E+04  2.6164E+02
0008658   1.9574E+04  2.2358E+04  3.7736E+02
0008659   2.0687E+04  2.1355E+04 -1.2743E+02
0008660   1.9696E+04  2.0158E+04  1.1645E+03
0008661   2.2759E+04  1.8500E+04 -1.3147E+03
0008662   1.8348E+04  2.1233E+04 -1.7530E+02
0008663   2.2939E+04  1.7473E+04  3.6213E+02
0008664   1.8879E+04  2.1473E+04  1.7726E+03
0008665   2.0788E+04  2.0188E+04 -2.4193E+03
0008666   1.7085E+04  2.0956E+04  1.6613E+03
0008667   1.8959E+04  1.8983E+04 -3.6350E+03
0008668   2.2306E+04  1.7876E+04 -3.2223E+03
0008669   2.0536E+04  2.0384E+04 -1.4965E+03
0008670   2.1024E+04  2.0398E+04  5.2895E+02
0008671   1.9495E+04  2.1451E+04 -5.6715E+02
0008672   2.1923E+04  1.9223E+04  1.2044E+03
0008673   1.8941E+04  2.1947E+04  5.8792E+02
0008674   2.0685E+04  2.1037E+04 -8.8939E+02
0008675   1.7241E+04  1.8115E+04  2.7620E+03
0008676   2.2488E+04  1.8260E+04  1.8371E+03
0008677   1.9393E+04  1.6415E+04  2.5837E+03
0008678   1.9530E+04  2.0372E+04 -2.1418E+03
0008679   2.0451E+04  2.0012E+04 -3.3796E+03
0008680   2.0053E+04  2.3103E+04 -1.1693E+03
0008681   1.9776E+04  2.0241E+04 -3.5975E+03
0008682   2.0114E+04  2.0754E+04 -7.9633E+02
0008683   1.9503E+04  2.1442E+04 -6.7818E+01
0008684   1.9658E+04  1.8832E+04 -6.1375E+02
0008685   1.6211E+04  2.0975E+04  2.7907E+03
0008686   2.0641E+04  2.2325E+04 -2.9477E+03
0008687   1.7437E+04  2.1464E+04 -8.0322E+02
0008688   1.7353E+04  2.2200E+04 -3.7108E+03
0008689   2.2268E+04  1.7612E+04  2.5112E+03
0008690   1.9753E+04  1.9496E+04 -1.9838E+03
0008691   2.1182E+04  1.8786E+04 -3.6837E+03
0008692   2.0269E+04  2.1155E+04  4.3717E+03
0008693   1.9554E+04  1.7090E+04  5.2617E+01
0008694   2.0209E+04  1.6016E+04 -2.9760E+03
0008695   2.0346E+04  1.8257E+04 -2.7735E+02
0008696   1.6572E+04  2.2344E+04 -4.5476E+03
0008697   1.7464E+04  2.2154E+04 -1.9324E+03
0008698   1.9273E+04  1.8212E+04 -2.9772E+03
0008699   2.2747E+04  1.8838E+04 -7.6143E+02
0008700   2.0046E+04  2.1375E+04 -7.1919E+02
0008701   1.9758E+04  2.1345E+04  9.8469E+02
0008702   1.8018E+04  2.2966E+04  2.7204E+03
0008703   2.3385E+04  2.0342E+04 -1.0974E+03
0008704   2.1397E+04  2.0289E+04  1.2514E+03
0008705   2.1453E+04  1.8559E+04  1.4465E+03
0008706   2.1537E+04  1.8646E+04 -1.8825E+03
0008707   2.0142E+04  2.1708E+04  3.7601E+03
0008708   1.9321E+04  2.0929E+04 -2.0074E+03
0008709   2.2409E+04  2.0356E+04  8.3948E+02
0008710   1.9697E+04  1.9608E+04 -1.2161E+03
0008711   2.0474E+04  1.6051E+04 -1.2334E+03
0008712   2.1724E+04  1.7672E+04 -3.8804E+03
0008713   2.0759E+04  2.0459E+04 -4.3789E+02
0008714   2.0325E+04  2.2545E+04  1.0287E+01
0008715   1.9262E+04  2.1582E+04 -1.0514E+03
0008716   2.2763E+04  2.0269E+04 -3.6369E+03
0008717   2.2742E+04  1.6378E+04 -5.0289E+02
0008718   1.7704E+04  2.2135E+04  9.8109E+02
0008719   2.0041E+04  2.0383E+04  4.0789E+03
0008720   2.3351E+04  1.8529E+04  1.7457E+03
0008721   1.8283E+04  1.9339E+04 -1.0534E+03
0008722   2.0749E+04  2.2221E+04 -1.0053E+03
0008723   2.1652E+04  1.9274E+04  4.0997E+03
0008724   2.0180E+04  2.2263E+04 -1.4348E+03
0008725   1.9068E+04  2.1438E+04  1.2623E+03
0008726   1.9222E+04  2.2378E+04  6.2777E+01
0008727   1.9995E+04  2.0082E+04 -2.1475E+02
0008728   2.0256E+04  2.1897E+04  3.1568E+03
0008729   1.8731E+04  2.2245E+04  6.2055E+02
0008730   2.1352E+04  2.0210E+04  9.2979E+02
0008731   2.2423E+04  1.8886E+04  1.1735E+02
0008732   1.8637E+04  2.2075E+04  3.2593E+02
0008733   2.1286E+04  2.1945E+04  9.6191E+02
0008734   2.1295E+04  1.8402E+04 -2.5243E+02
0008735   1.9417E+04  2.0823E+04 -1.6676E+03
0008736   1.9864E+04  1.7045E+04 -2.9045E+03
0008737   1.8124E+04  2.2722E+04 -1.8150E+02
0008738   1.9045E+04  1.8737E+04  9.2004E+01
0008739   1.9258E+04  2.0963E+04  8.3030E+02
0008740   1.9062E+04  2.1417E+04 -7.9535E+02
0008741   2.0184E+04  2.1469E+04 -2.6514E+03
0008742   2.0250E+04  2.0265E+04  2.7161E+03
0008743   1.9943E+04  2.0665E+04  9.3993E+02
0008744   1.5137E+04  2.0731E+04 -6.6861E+02
0008745   1.9019E+04  2.1638E+04  3.2509E+03
0008746   2.1283E+04  1.8538E+04  9.3063E+02
0008747   1.9367E+04  2.1072E+04  8.1925E+02
0008748   2.0397E+04  1.9675E+04  2.7138E+02
0008749   2.1381E+04  2.0483E+04 -8.9286E+02
0008750   1.9261E+04  2.1457E+04 -2.3611E+03
0008751   1.8581E+04  2.1604E+04  1.6153E+03
0008752   2.2242E+04  1.9200E+04  5.5479E+02
0008753   2.0724E+04  2.0184E+04  3.5098E+03
0008754   1.7010E+04  1.7386E+04  1.1423E+03
0008755   1.8928E+04  1.6252E+04 -4.2860E+03
0008756   2.2610E+04  1.9700E+04 -1.6438E+03
0008757   2.1160E+04  1.9923E+04 -2.9321E+02
0008758   1.9538E+04  2.1642E+04 -2.5260E+03
0008759   1.9961E+04  2.1948E+04 -1.7445E+03
0008760   2.0945E+04  2.1348E+04  3.2304E+03
0008761   2.2204E+04  1.9584E+04  2.7329E+03
0008762   1.8810E+04  2.2217E+04  2.0440E+03
0008763   2.0796E+04  1.9150E+04  1.0704E+03
0008764   2.0326E+04  1.9839E+04  3.2035E+02
0008765   2.1797E+04  2.1040E+04  2.6160E+02
0008766   2.0414E+04  1.9897E+04 -5.3281E+02
0008767   1.9260E+04  2.1673E+04 -1.4022E+03
0008768   1.7409E+04  2.3262E+04  1.3873E+03
0008769   1.9517E+04  1.8735E+04 -2.9379E+03
0008770   2.2316E+04  2.0562E+04 -2.0957E+03
0008771   1.5849E+04  2.0435E+04  3.4681E+02
0008772   2.2628E+04  1.9535E+04  4.6856E+01
0008773   2.0749E+04  1.8872E+04  6.7388E+02
0008774   1.4682E+04  2.1458E+04 -1.6711E+03
0008775   1.9640E+04  2.1265E+04  2.5250E+03
0008776   1.7874E+04  2.4034E+04  3.6240E+03
0008777   1.8826E+04  2.1902E+04 -2.1943E+03
0008778   2.1028E+04  2.0961E+04  4.8936E+02
0008779   2.0519E+04  2.0034E+04  1.4176E+03
0008780   1.9002E+04  2.1360E+04 -2.3584E+03
0008781   2.0563E+04  1.8099E+04 -2.8054E+03
0008782   1.6173E+04  1.7930E+04  4.5938E+03
0008783   2.1030E+04  1.7001E+04  5.0480E+03
0008784   1.9538E+04  2.1598E+04 -1.1982E+03
0008785   2.1251E+04  1.9040E+04  2.6719E+03
0008786   2.0329E+04  1.8727E+04  5.3558E+02
0008787   1.6903E+04  2.2842E+04 -3.1779E+02
0008788   2.1690E+04  2.0157E+04  5.9036E+02
0008789   2.1051E+04  1.8012E+04 -4.5944E+03
0008790   1.8823E+04  2.0197E+04 -1.0871E+03
0008791   2.2249E+04  1.7764E+04 -6.5049E+02
0008792   1.9397E+04  1.5326E+04 -1.2586E+03
0008793   1.7972E+04  2.0666E+04 -1.1029E+03
0008794   1.9919E+04  1.9142E+04 -3.7592E+03
0008795   1.7839E+04  2.0335E+04 -1.3029E+03
0008796   2.2149E+04  1.8560E+04 -7.4499E+02
0008797   1.9614E+04  2.0348E+04 -2.2664E+02
0008798   1.9040E+04  2.1326E+04  2.0842E+03
0008799   2.0276E+04  1.9414E+04 -1.6981E+02
0008800   1.9232E+04  2.0032E+04  2.4902E+03
0008801   2.2059E+04  1.8448E+04 -2.1437E+03
0008802   2.2768E+04  1.6218E+04 -2.7790E+03
0008803   1.8084E+04  2.1950E+04 -9.3011E+02
0008804   2.1110E+04  1.7808E+04 -7.3852E+02
0008805   2.2045E+04  1.9600E+04  1.8334E+03
0008806   2.2053E+04  1.9891E+04 -1.7368E+03
0008807   2.1460E+04  1.7079E+04  4.5737E+02
0008808   1.9911E+04  1.8889E+04 -1.5921E+03
0008809   2.2184E+04  1.8907E+04  3.0794E+03
0008810   2.0077E+04  1.7867E+04 -3.4580E+03
0008811   1.5825E+04  2.3324E+04 -1.3621E+02
0008812   1.5961E+04  2.2420E+04 -1.6609E+02
0008813   1.9278E+04  1.5709E+04 -1.2188E+03
0008814   1.6579E+04  1.7617E+04  8.7160E+02
0008815   1.7792E+04  2.3221E+04  1.4990E+03
0008816   2.4310E+04  1.8075E+04  2.0575E+03
0008817   2.0137E+04  2.1195E+04 -9.8670E+02
0008818   1.9772E+04  2.0946E+04  1.3523E+02
0008819   2.0389E+04  2.0964E+04 -1.2439E+02
0008820   2.1911E+04  1.9176E+04 -1.4360E+03
0008821   1.7224E+04  2.1163E+04 -2.4034E+02
0008822   2.2025E+04  1.7285E+04  1.5824E+02
0008823   2.1301E+04  2.1812E+04 -1.5446E+03
0008824   2.0608E+04  1.7203E+04 -1.5295E+03
0008825   2.1112E+04  2.1356E+04 -1.0719E+03
0008826   2.1438E+04  1.8446E+04 -2.2275E+03
0008827   1.5826E+04  2.1409E+04  1.1782E+03
0008828   1.7761E+04  1.9065E+04  1.3111E+03
0008829   1.9817E+04  2.2614E+04 -1.9919E+03
0008830   2.0096E+04  1.9115E+04 -2.0426E+03
0008831   2.1366E+04  1.9771E+04  1.8385E+03
0008832   2.1481E+04  1.7409E+04  1.3413E+03
0008833   1.9584E+04  1.9294E+04 -3.8145E+03
0008834   2.1563E+04  1.9667E+04  3.3348E+01
0008835   2.1228E+04  2.0607E+04  2.2880E+02
0008836   1.6787E+04  1.9101E+04 -1.6606E+03
0008837   2.1389E+04  1.9857E+04 -8.4640E+02
0008838   2.1594E+04  1.8392E+04  1.2586E+03
0008839   2.1538E+04  1.8188E+04  9.5767E+02
0008840   2.0967E+04  2.0952E+04 -1.8079E+03
0008841   1.8060E+04  2.0017E+04  2.1716E+03
0008842   2.0988E+04  1.6887E+04  1.2664E+03
0008843   2.1958E+04  2.0668E+04 -2.8114E+02
0008844   9.9996E+03  1.1622E+04 -6.4589E+02
0008845   2.0401E+04  2.0844E+04  2.6393E+03
0008846   2.1735E+04  2.0533E+04 -2.0001E+00
0008847   1.8382E+04  2.1064E+04 -3.4651E+03
0008848   1.8099E+04  2.2883E+04 -2.7178E+02
0008849   2.0666E+04  1.9621E+04 -1.8982E+03
0008850   2.1186E+04  2.0367E+04 -2.1483E+02
0008851   2.2668E+04  1.8567E+04 -2.5870E+03
0008852   2.0108E+04  2.0590E+04  7.9346E+02
0008853   2.1061E+04  2.0881E+04 -8.5311E+02
0008854   2.0720E+04  2.1383E+04  5.8184E+02
0008855   1.9824E+04  2.0167E+04 -4.8257E+02
0008856   1.6159E+04  1.7092E+04 -1.7069E+03
0008857   2.1143E+04  1.9305E+04  4.3241E+02
0008858   2.0861E+04  2.0420E+04  1.4535E+02
0008859   1.9142E+04  2.0228E+04  3.4426E+03
0008860   2.1503E+04  1.8100E+04 -3.3813E+02
0008861   2.0565E+04  2.1762E+04  2.6648E+03
0008862   2.1630E+04  2.2310E+04  1.0532E+03
0008863   1.9733E+04  2.1650E+04 -2.7686E+03
0008864   2.3118E+04  1.8023E+04  1.8398E+02
0008865   1.4978E+04  2.0283E+04 -2.9158E+03
0008866   2.1216E+04  2.0783E+04  2.3749E+02
0008867   1.9555E+04  2.1416E+04  3.5668E+02
0008868   1.8209E+04  2.1634E+04 -1.4807E+03
0008869   1.9296E+04  1.8784E+04  5.9967E+02
0008870   1.8428E+04  1.8267E+04  2.3948E+03
0008871   1.9364E+04  2.1648E+04  1.8037E+03
0008872   2.1101E+04  1.8155E+04  1.9345E+03
0008873   2.1043E+04  1.8953E+04  1.3939E+03
0008874   1.7475E+04  2.0397E+04 -1.5155E+03
0008875   2.1367E+04  1.9516E+04 -5.5344E+03
0008876   2.1572E+04  2.0256E+04  6.4356E+02
0008877   1.9882E+04  1.8385E+04 -2.6109E+02
0008878   2.1089E+04  1.9655E+04 -8.4074E+02
0008879   1.7157E+04  2.0641E+04 -2.4351E+03
0008880   2.1756E+04  1.8728E+04  2.0375E+02
0008881   2.2127E+04  1.8968E+04 -1.5812E+03
0008882   1.8492E+04  1.9929E+04  3.1121E+02
0008883   2.2706E+04  1.9487E+04 -1.0175E+03
0008884   1.8928E+04  2.3234E+04  4.6686E+01
0008885   1.9603E+04  2.1581E+04 -3.3483E+03
0008886   1.9859E+04  2.0407E+04  1.4805E+03
0008887   1.9311E+04  1.9337E+04 -2.1189E+03
0008888   1.7373E+04  2.2539E+04  3.3158E+03
0008889   2.0926E+04  2.0202E+04  6.1846E+02
0008890   1.6476E+04  1.9087E+04  4.1863E+03
0008891   1.9534E+04  1.9760E+04 -2.8002E+03
0008892   2.0834E+04  1.9167E+04 -1.7949E+03
0008893   2.0574E+04  2.1428E+04 -2.4345E+03
0008894   1.9262E+04  2.2450E+04  2.6164E+03
0008895   2.2754E+04  1.9760E+04  1.7863E+02
0008896   1.9838E+04  1.9735E+04 -2.4193E+03
0008897   2.1897E+04  1.9733E+04  5.2248E+02
0008898   1.8615E+04  2.0684E+04  6.6880E+02
0008899   2.0748E+04  2.1366E+04  1.9580E+03
0008900   1.7532E+04  2.0926E+04  5.6906E+03
0008901   1.8089E+04  1.4252E+04 -3.1269E+02
0008902   2.4389E+04  1.8395E+04  9.7142E+02
0008903   1.8820E+04  2.0459E+04 -3.3703E+03
0008904   2.2790E+04  1.8440E+04 -1.0571E+03
0008905   1.9803E+04  2.1036E+04  1.3722E+03
0008906   2.1392E+04  1.8079E+04  4.4427E+03
0008907   2.2107E+04  1.9585E+04  8.0870E+02
0008908   2.1462E+04  2.1583E+04 -2.3614E+03
0008909   2.0855E+04  1.9783E+04  3.1848E+03
0008910   2.1023E+04  2.1564E+04 -3.0341E+03
0008911   1.8360E+04  2.0562E+04 -1.4382E+03
0008912   1.9288E+04  2.0486E+04  4.6779E+03
0008913   2.0530E+04  1.9717E+04 -6.9581E+02
0008914   2.1359E+04  1.8730E+04 -2.1996E+03
0008915   1.8127E+04  1.9879E+04  2.1242E+03
0008916   2.1722E+04  2.1615E+04  1.4115E+03
0008917   2.0883E+04  1.8152E+04  4.4113E+03
0008918   1.7988E+04  2.0605E+04  3.3246E+02
0008919   2.0965E+04  2.0651E+04  2.5589E+03
0008920   2.1728E+04  1.9159E+04 -8.9958E+02
0008921   2.0080E+04  2.0123E+04  3.3652E+02
0008922   2.0459E+04  2.1436E+04  9.9384E+02
0008923   2.0917E+04  1.9345E+04 -2.1921E+02
0008924   2.1906E+04  2.0163E+04  1.5655E+03
0008925   2.1308E+04  2.0748E+04  4.4314E+02
0008926   2.2077E+04  1.8296E+04  1.6975E+02
0008927   1.9061E+04  1.9916E+04 -4.9838E+02
0008928   1.9787E+04  2.0672E+04 -2.6333E+03
0008929   2.1882E+04  1.9162E+04  9.0671E+02
0008930   2.0113E+04  2.1058E+04 -3.5447E+02
0008931   2.0821E+04  1.9606E+04  1.0105E+03
0008932   1.8328E+04  2.1075E+04  4.1036E+03
0008933   1.9264E+04  2.1359E+04  2.4179E+03
0008934   2.2751E+04  1.9138E+04 -6.7506E+02
0008935   1.6955E+04  1.6512E+04 -2.5126E+03
0008936   2.0571E+04  2.0117E+04 -7.7473E+02
0008937   1.8952E+04  1.3351E+04  1.9510E+03
0008938   1.9831E+04  2.1401E+04  1.2444E+03
0008939   2.2084E+04  2.0611E+04  7.1878E+02
0008940   2.0780E+04  2.1952E+04  8.7045E+01
0008941   2.0500E+04  1.8546E+04  1.2799E+03
0008942   1.8873E+04  1.9341E+04 -3.8481E+03
0008943   1.6471E+04  2.1501E+04  1.3902E+03
0008944   2.1868E+04  2.0088E+04 -2.1196E+02
0008945   2.1566E+04  1.9002E+04  1.1312E+03
0008946   1.9059E+04  1.9963E+04 -2.5020E+03
0008947   2.0720E+04  1.8485E+04  7.8680E+02
0008948   2.1613E+04  1.7032E+04 -1.6477E+03
0008949   1.5493E+04  1.9930E+04  2.5036E+03
0008950   1.9349E+04  1.9235E+04 -1.4231E+03
0008951   2.1380E+04  2.0826E+04  3.2342E+02
0008952   2.3270E+04  1.7238E+04 -1.0520E+03
0008953   1.6006E+04  2.1908E+04  2.7365E+03
0008954   1.9959E+04  2.1662E+04  7.1773E+02
0008955   1.8629E+04  2.1992E+04  2.1311E+03
0008956   2.5038E+04  1.9418E+04  4.6219E+02
0008957   1.8567E+04  1.8662E+04 -2.5773E+03
0008958   2.1389E+04  1.8551E+04 -8.1942E+02
0008959   2.0978E+04  1.8107E+04 -4.7153E+02
0008960   2.1738E+04  1.8532E+04 -6.0884E+02
0008961   1.8968E+04  2.3227E+04 -5.0045E+02
0008962   2.1237E+04  1.3778E+04 -2.6603E+03
0008963   2.0991E+04  2.0321E+04 -1.5830E+03
0008964   2.0703E+04  2.0308E+04 -1.5709E+02
0008965   2.1294E+04  1.7527E+04 -5.0293E+03
0008966   1.7944E+04  1.6042E+04 -8.5322E+02
0008967   1.7833E+04  2.3386E+04  1.5943E+03
0008968   2.1831E+04  1.9991E+04 -1.1371E+03
0008969   1.9532E+04  2.1435E+04 -8.7873E+01
0008970   2.2599E+04  1.8154E+04  1.5954E+03
0008971   2.0874E+04  2.0812E+04 -4.3792E+02
0008972   1.6544E+04  2.2080E+04  4.7055E+02
0008973   1.9960E+04  2.0600E+04 -8.3553E+01
0008974   1.9905E+04  2.1043E+04 -5.0694E+01
0008975   1.9101E+04  1.9241E+04  2.1167E+03
0008976   2.2566E+04  1.8323E+04  3.2433E+02
0008977   2.0136E+04  1.9350E+04  1.7540E+03
0008978   2.1176E+04  2.1076E+04  2.5139E+03
0008979   1.9591E+04  2.2460E+04 -1.1396E+03
0008980   2.0388E+04  2.0676E+04  4.1520E+03
0008981   2.0297E+04  2.0466E+04 -5.9225E+02
0008982   2.2303E+04  1.9072E+04  1.4284E+03
0008983   2.1186E+04  1.6820E+04 -1.7445E+02
0008984   2.2202E+04  1.8263E+04 -2.0976E+03
0008985   2.0524E+04  2.1989E+04  9.6625E+02
0008986   1.6566E+04  1.7538E+04 -4.9862E+03
0008987   2.0909E+04  2.0867E+04  1.2880E+02
0008988   1.7436E+04  2.1504E+04  4.4140E+02
0008989   1.7638E+04  2.5214E+04 -6.5161E+02
0008990   1.9205E+04  1.9292E+04 -2.3692E+03
0008991   2.0324E+04  1.6549E+04 -7.6289E+02
0008992   2.0410E+04  1.6616E+04 -2.7167E+03
0008993   1.8678E+04  2.2676E+04 -3.3229E+03
0008994   2.2732E+04  1.9291E+04 -3.2640E+03
0008995   1.8441E+04  2.0485E+04 -3.9191E+03
0008996   2.0935E+04  1.7486E+04 -1.7159E+03
0008997   2.0566E+04  2.0401E+04 -1.7858E+03
0008998   2.0862E+04  1.9269E+04 -9.1416E+01
0008999   1.9095E+04  2.1460E+04 -2.6045E+03
0009000   2.1463E+04  1.6876E+04 -2.8079E+03
0009001   2.0475E+04  1.9680E+04 -2.5731E+03
0009002   2.0011E+04  2.1858E+04  1.4148E+02
0009003   2.1418E+04  2.0041E+04 -9.2933E+02
0009004   1.7212E+04  2.1092E+04 -6.0223E+03
0009005   2.0905E+04  2.0436E+04 -3.6463E+03
0009006   2.2242E+04  1.9911E+04 -2.6153E+01
0009007   2.0149E+04  2.0773E+04 -3.3226E+03
0009008   2.2263E+04  2.1223E+04 -1.6723E+03
0009009   2.0037E+04  2.1597E+04  6.9675E+01
0009010   1.8067E+04  2.0473E+04  2.6045E+03
0009011   2.0583E+04  2.0894E+04 -3.2115E+03
0009012   2.0548E+04  1.8417E+04  2.4255E+03
0009013   1.9495E+04  1.9952E+04 -1.2728E+02
0009014   2.1088E+04  1.8130E+04 -1.0505E+03
0009015   2.1290E+04  2.0409E+04  4.9991E+02
0009016   1.9350E+04  1.7585E+04 -2.2313E+03
0009017   1.9335E+04  1.8936E+04  2.9745E+03
0009018   1.8650E+04  2.2230E+04  1.5325E+00
0009019   1.9255E+04  2.1960E+04 -1.9727E+03
0009020   1.8397E+04  1.8727E+04 -1.5792E+03
0009021   2.1521E+04  1.7512E+04  1.3747E+03
0009022   1.8664E+04  2.2789E+04 -9.5324E+02
0009023   1.8414E+04  2.1343E+04 -2.8967E+03
0009024   2.1619E+04  2.0089E+04  1.6361E+03
0009025   2.1367E+04  2.0322E+04  8.0779E+00
0009026   1.9675E+04  1.8372E+04 -3.2648E+02
0009027   2.0388E+04  1.8913E+04  1.6391E+03
0009028   2.0157E+04  1.8240E+04 -1.0616E+03
0009029   2.0847E+04  2.0444E+04 -1.9369E+01
0009030   1.0166E+04  2.0499E+04  4.9305E+03
0009031   2.0713E+04  2.0248E+04  1.5937E+03
0009032   2.2408E+04  1.8763E+04 -2.1750E+02
0009033   2.1103E+04  1.8512E+04 -7.8916E+03
0009034   2.0570E+04  2.0385E+04  1.0264E+03
0009035   1.7329E+04  2.3645E+04 -6.8298E+02
0009036   2.1962E+04  1.9930E+04 -1.6454E+03
0009037   1.9235E+04  2.0895E+04  1.4386E+03
0009038   1.9828E+04  1.9552E+04  2.2582E+03
0009039   2.0670E+04  2.0622E+04 -5.6947E+02
0009040   2.0326E+04  2.1450E+04 -3.1113E+02
0009041   2.1107E+04  1.6173E+04 -2.0193E+03
0009042   1.9654E+04  2.0519E+04  1.5036E+03
0009043   2.2898E+04  2.0458E+04 -1.6037E+03
0009044   1.9185E+04  1.9905E+04 -1.2023E+03
0009045   1.9336E+04  2.0460E+04  1.4455E+03
0009046   2.1414E+04  1.7137E+04 -8.2677E+02
0009047   2.3640E+04  1.6634E+04  2.2524E+03
0009048   1.9891E+04  2.1204E+04  3.2200E+03
0009049   2.0275E+04  2.1088E+04 -8.9925E+01
0009050   2.1538E+04  1.8160E+04  1.5118E+03
0009051   2.1805E+04  2.0151E+04 -2.1257E+03
0009052   1.9927E+04  1.7666E+04 -1.7540E+03
0009053   2.0261E+04  1.7583E+04  6.7675E+01
0009054   2.3875E+04  1.7456E+04 -9.1848E+02
0009055   2.1593E+04  1.9043E+04  2.9803E+03
0009056   1.8368E+04  2.0782E+04  2.1627E+03
0009057   2.1680E+04  1.9985E+04  1.8213E+03
0009058   1.9774E+04  2.0752E+04  1.7371E+03
0009059   1.4839E+04  2.3345E+04  5.8018E+02
0009060   2.0980E+04  1.8684E+04 -2.3885E+03
0009061   1.9951E+04  2.0898E+04 -8.7499E+02
0009062   2.0165E+04  2.1822E+04  9.8254E+02
0009063   1.8892E+04  1.7385E+04  1.6843E+03
0009064   2.2336E+04  2.0040E+04 -5.0578E+02
0009065   2.1124E+04  1.9830E+04  2.1588E+02
0009066   1.8818E+04  2.1208E+04 -2.9448E+03
0009067   2.3836E+04  1.4704E+04  4.5381E+03
0009068   1.9493E+04  2.0652E+04  2.3484E+03
0009069   2.2143E+04  1.7118E+04 -1.3824E+03
0009070   2.1580E+04  1.7170E+04 -5.4804E+02
0009071   1.8353E+04  1.8958E+04 -7.0165E+02
0009072   2.0610E+04  1.9055E+04 -3.4733E+03
0009073   1.7882E+04  2.1850E+04 -1.1166E+03
0009074   1.4501E+04  1.7325E+04  9.9329E+02
0009075   2.0174E+04  2.0709E+04  1.2682E+03
0009076   1.4624E+04  2.3018E+04 -2.8607E+03
0009077   2.1901E+04  2.0080E+04 -1.9769E+03
0009078   1.9634E+04  1.9820E+04 -1.0859E+03
0009079   1.5742E+04  1.5545E+04 -3.4490E+02
0009080   2.1047E+04  1.6210E+04 -1.7815E+03
0009081   2.2272E+04  1.6726E+04  1.8315E+03
0009082   1.9352E+04  2.1632E+04 -1.9344E+03
0009083   1.7395E+04  2.0276E+04  1.3046E+03
0009084   2.0557E+04  2.1647E+04 -5.9530E+02
0009085   2.0033E+04  2.2072E+04  1.6506E+03
0009086   2.1711E+04  1.8506E+04 -1.7366E+02
0009087   1.6753E+04  2.2181E+04  1.0363E+03
